# 青简基础词库，由 qingjian-dict-convert lexicon 生成。词	音节	词频
# 来源：通用规范汉字表（8105 字）；现代汉语常用词表（liuxilu 校对版）；THUOCL 领域词（MIT，清华大学自然语言处理实验室）；
# 读音：Unihan（Unicode License）+ LLM 标注多音字词；词频：青简自己的语料统计（中文维基 CC BY-SA 4.0、LCCC MIT）。
车主	che zhu	1064
车份儿	che fen er	17
车位	che wei	1053
车体	che ti	1525
车体结构	che ti jie gou	57
车停	che ting	378
车公庙	che gong miao	141
车内后视镜	che nei hou shi jing	62
车况	che kuang	90
车到山前必有路	che dao shan qian bi you lu	130
车前	che qian	239
车前子	che qian zi	3
车前草	che qian cao	81
车务	che wu	161
车务段	che wu duan	431
车厂	che chang	1163
车厘子	che li zi	520
车厢	che xiang	5059
车圈	che quan	4
车场	che chang	209
车型	che xing	2108
车头	che tou	842
车子	che zi	2745
车尾	che wei	308
车展	che zhan	874
车工	che gong	17
车市	che shi	3
车带	che dai	90
车帮	che bang	19
车床	che chuang	66
车库	che ku	564
车底	che di	310
车手	che shou	2629
车技	che ji	345
车把	che ba	112
车把式	che ba shi	29
车撞	che zhuang	484
车条	che tiao	3
车架	che jia	195
车检	che jian	17
车棚	che peng	54
车模	che mo	362
车次	che ci	1664
车款	che kuan	410
车水马龙	che shui ma long	113
车流	che liu	254
车灯	che deng	147
车照	che zhao	12
车牌	che pai	1431
车皮	che pi	49
车票	che piao	3599
车祸	che huo	2886
车种	che zhong	219
车程	che cheng	1246
车窗	che chuang	633
车站	che zhan	74875
车筐	che kuang	37
车管所	che guan suo	153
车篷	che peng	4
车组	che zu	387
车老板	che lao ban	1
车胎	che tai	153
车臣	che chen	524
车行	che hang	239
车行	che xing	29
车贴	che tie	64
车费	che fei	1769
车资	che zi	435
车路	che lu	368
车身	che shen	1276
车轮	che lun	465
车轮战	che lun zhan	33
车轱辘	che gu lu	83
车轱辘话	che gu lu hua	22
车轴	che zhou	175
车载	che zai	420
车载斗量	che zai dou liang	3
车辆	che liang	10826
车辆厂	che liang chang	130
车辆段	che liang duan	900
车辕	che yuan	8
车辙	che zhe	16
车速	che su	586
车道	che dao	2904
车道沟	che dao gou	4
车钱	che qian	69
车铃	che ling	7
车门	che men	1504
车间	che jian	804
车闸	che zha	14
车队	che dui	4135
车陂	che bei	55
车险	che xian	76
车顶	che ding	467
车马费	che ma fei	22
车骑	che qi	501
轧	ga	12
轧	ya	243
轧	zha	12
轧制	ya zhi	11
轧制	zha zhi	94
轧机	zha ji	33
轧糖	ya tang	1
轧花机	ya hua ji	2
轧辊	zha gun	15
轧钢	zha gang	23
轨	gui	2678
轨域	gui yu	399
轨枕	gui zhen	28
轨距	gui ju	586
轨迹	gui ji	1283
轨道	gui dao	15660
轩	xuan	6015
轩尼诗	xuan ni shi	232
轩敞	xuan chang	3
轩昂	xuan ang	7
轩然大波	xuan ran da bo	113
轩辕	xuan yuan	269
轪	dai	10
轫	ren	82
转	zhuai	2239
转	zhuan	44788
转世	zhuan shi	971
转业	zhuan ye	298
转为	zhuan wei	3637
转乘	zhuan cheng	2384
转交	zhuan jiao	545
转产	zhuan chan	27
转任	zhuan ren	3122
转会	zhuan hui	2331
转体	zhuan ti	124
转借	zhuan jie	5
转入	zhuan ru	1650
转关系	zhuan guan xi	9
转写	zhuan xie	577
转凉	zhuan liang	248
转制	zhuan zhi	77
转动	zhuan dong	816
转包	zhuan bao	20
转化	zhuan hua	1847
转北	zhuan bei	501
转北北	zhuan bei bei	795
转卖	zhuan mai	367
转南	zhuan nan	611
转南南	zhuan nan nan	765
转危为安	zhuan wei wei an	30
转发	zhuan fa	9212
转变	zhuan bian	2847
转口	zhuan kou	19
转口贸易	zhuan kou mao yi	9
转台	zhuan tai	102
转向	zhuan xiang	3910
转呈	zhuan cheng	27
转告	zhuan gao	639
转售	zhuan shou	222
转圈	zhuan quan	652
转圈子	zhuan quan zi	2
转圜	zhuan huan	7
转场	zhuan chang	190
转型	zhuan xing	2626
转塘	zhuan tang	55
转头	zhuan tou	463
转嫁	zhuan jia	47
转子	zhuan zi	236
转存	zhuan cun	19
转学	zhuan xue	853
转导	zhuan dao	69
转岗	zhuan gang	63
转干	zhuan gan	2
转年	zhuan nian	10
转引	zhuan yin	10
转弯	zhuan wan	776
转弯子	zhuan wan zi	1
转弯抹角	zhuan wan mo jiao	11
转录	zhuan lu	338
转录因子	zhuan lu yin zi	97
转往	zhuan wang	652
转忧为喜	zhuan you wei xi	2
转念	zhuan nian	114
转悠	zhuan you	424
转战	zhuan zhan	1209
转手	zhuan shou	519
转托	zhuan tuo	2
转投	zhuan tou	984
转折	zhuan zhe	460
转折点	zhuan zhe dian	288
转换	zhuan huan	4049
转播	zhuan bo	1742
转播台	zhuan bo tai	55
转文	zhuai wen	2
转文	zhuan wen	19
转晴	zhuan qing	117
转暖	zhuan nuan	58
转机	zhuan ji	1280
转校	zhuan xiao	215
转椅	zhuan yi	27
转正	zhuan zheng	686
转氨酶	zhuan an mei	11
转注	zhuan zhu	5
转炉	zhuan lu	55
转生	zhuan sheng	1152
转盘	zhuan pan	340
转眼	zhuan yan	1291
转眼间	zhuan yan jian	208
转瞬	zhuan shun	156
转租	zhuan zu	166
转移	zhuan yi	7814
转移酶	zhuan yi mei	56
转筋	zhuan jin	1
转而	zhuan er	1479
转职	zhuan zhi	307
转脸	zhuan lian	27
转行	zhuan hang	1352
转角	zhuan jiao	443
转让	zhuan rang	1127
转诊	zhuan zhen	59
转译	zhuan yi	194
转调	zhuan diao	185
转账	zhuan zhang	70
转赠	zhuan zeng	80
转身	zhuan shen	2155
转车	zhuan che	813
转轨	zhuan gui	12
转轮	zhuan lun	392
转轴	zhuan zhou	88
转载	zhuan zai	672
转辙	zhuan zhe	7
转辙器	zhuan zhe qi	223
转达	zhuan da	694
转运	zhuan yun	2121
转运站	zhuan yun zhan	456
转述	zhuan shu	181
转送	zhuan song	226
转递	zhuan di	7
转速	zhuan su	587
转道	zhuan dao	36
转门	zhuan men	11
转阴	zhuan yin	71
转院	zhuan yuan	92
转隶	zhuan li	264
轭	e	81
轮	lun	12150
轮休	lun xiu	12
轮作	lun zuo	23
轮值	lun zhi	179
轮功	lun gong	508
轮回	lun hui	536
轮奸	lun jian	243
轮子	lun zi	188
轮岗	lun gang	3
轮廓	lun kuo	774
轮式	lun shi	254
轮换	lun huan	157
轮机	lun ji	221
轮椅	lun yi	868
轮次	lun ci	50
轮毂	lun gu	56
轮流	lun liu	818
轮渡	lun du	486
轮牧	lun mu	48
轮班	lun ban	116
轮番	lun fan	99
轮盘	lun pan	84
轮社	lun she	221
轮空	lun kong	204
轮第	lun di	1337
轮胎	lun tai	823
轮船	lun chuan	525
轮训	lun xun	25
轮转	lun zhuan	49
软	ruan	10705
软乎乎	ruan hu hu	27
软件	ruan jian	12784
软件包	ruan jian bao	186
软件园	ruan jian yuan	263
软件学院	ruan jian xue yuan	99
软件工程	ruan jian gong cheng	137
软件工程师	ruan jian gong cheng shi	62
软件开发	ruan jian kai fa	197
软体	ruan ti	2628
软体动物	ruan ti dong wu	645
软刀子	ruan dao zi	3
软包装	ruan bao zhuang	6
软化	ruan hua	128
软卧	ruan wo	410
软和	ruan huo	52
软妹	ruan mei	549
软尺	ruan chi	6
软席	ruan xi	23
软座	ruan zuo	75
软弱	ruan ruo	592
软指标	ruan zhi biao	18
软木	ruan mu	60
软木塞	ruan mu sai	22
软条	ruan tiao	57
软梯	ruan ti	1
软椅	ruan yi	1
软水	ruan shui	1
软片	ruan pian	8
软盘	ruan pan	60
软着陆	ruan zhuo lu	31
软硬不吃	ruan ying bu chi	10
软硬兼施	ruan ying jian shi	41
软磁盘	ruan ci pan	3
软磨硬泡	ruan mo ying pao	24
软禁	ruan jin	463
软科学	ruan ke xue	8
软管	ruan guan	83
软糖	ruan tang	693
软组织	ruan zu zhi	153
软绵绵	ruan mian mian	252
软缎	ruan duan	27
软肋	ruan lei	234
软腭	ruan e	148
软膏	ruan gao	21
软萌	ruan meng	507
软蛋	ruan dan	46
软话	ruan hua	11
软钉子	ruan ding zi	3
软银	ruan yin	230
软饮料	ruan yin liao	20
软驱	ruan qu	7
软骨	ruan gu	325
软骨头	ruan gu tou	16
软骨病	ruan gu bing	6
轰	hong	2598
轰与	hong yu	341
轰击	hong ji	197
轰动	hong dong	480
轰动一时	hong dong yi shi	105
轰动效应	hong dong xiao ying	3
轰响	hong xiang	1
轰炸	hong zha	2784
轰炸机	hong zha ji	2526
轰然	hong ran	14
轰赶	hong gan	9
轰轰烈烈	hong hong lie lie	533
轰隆	hong long	108
轰鸣	hong ming	77
轱	gu	8
轱辘	gu lu	133
轲	ke	188
轳	lu	10
轴	zhou	4822
轴为	zhou wei	59
轴心	zhou xin	416
轴承	zhou cheng	278
轴承钢	zhou cheng gang	1
轴突	zhou tu	97
轴线	zhou xian	605
轴距	zhou ju	215
轵	zhi	23
轶	yi	369
轶事	yi shi	150
轶闻	yi wen	27
轷	hu	3
轸	zhen	235
轹	li	5
轺	yao	28
轻	qing	16530
轻举妄动	qing ju wang dong	66
轻于鸿毛	qing yu hong mao	11
轻伤	qing shang	372
轻佻	qing tiao	63
轻侮	qing wu	5
轻便	qing bian	579
轻信	qing xin	105
轻判	qing pan	65
轻友	qing you	7
轻取	qing qu	97
轻吟	qing yin	8
轻型	qing xing	1400
轻声	qing sheng	330
轻工业	qing gong ye	365
轻巧	qing qiao	269
轻度	qing du	663
轻微	qing wei	1392
轻快	qing kuai	473
轻忽	qing hu	28
轻悠悠	qing you you	5
轻慢	qing man	17
轻手轻脚	qing shou qing jiao	12
轻扬	qing yang	17
轻抚	qing fu	75
轻捷	qing jie	3
轻描淡写	qing miao dan xie	178
轻敌	qing di	79
轻易	qing yi	3665
轻机枪	qing ji qiang	302
轻松	qing song	8871
轻柔	qing rou	133
轻歌曼舞	qing ge man wu	5
轻武器	qing wu qi	199
轻油	qing you	18
轻活	qing huo	2
轻浮	qing fu	288
轻淡	qing dan	6
轻狂	qing kuang	353
轻率	qing shuai	120
轻生	qing sheng	190
轻盈	qing ying	325
轻省	qing sheng	9
轻看	qing kan	42
轻纱	qing sha	13
轻纺	qing fang	48
轻而易举	qing er yi ju	144
轻舟	qing zhou	37
轻蔑	qing mie	126
轻薄	qing bo	313
轻装	qing zhuang	137
轻装上阵	qing zhuang shang zhen	67
轻视	qing shi	342
轻贱	qing jian	2
轻身	qing shen	9
轻车	qing che	329
轻车熟路	qing che shu lu	39
轻车简从	qing che jian cong	3
轻轨	qing gui	2724
轻软	qing ruan	8
轻郡	qing jun	288
轻重	qing zhong	256
轻重倒置	qing zhong dao zhi	1
轻重缓急	qing zhong huan ji	35
轻量级	qing liang ji	273
轻金属	qing jin shu	21
轻铁	qing tie	379
轻闲	qing xian	3
轻音乐	qing yin yue	221
轻风	qing feng	48
轻飘	qing piao	20
轻飘飘	qing piao piao	26
轻骑	qing qi	60
轻骑兵	qing qi bing	126
轼	shi	80
载	zai	8102
载体	zai ti	478
载入	zai ru	269
载具	zai ju	654
载客	zai ke	1047
载机	zai ji	33
载歌载舞	zai ge zai wu	55
载波	zai bo	96
载荷	zai he	355
载誉	zai yu	19
载运	zai yun	183
载重	zai zhong	277
载重汽车	zai zhong qi che	9
载重量	zai zhong liang	66
轾	zhi	10
轿	jiao	752
轿夫	jiao fu	32
轿子	jiao zi	128
轿车	jiao che	786
辀	zhou	3
辁	quan	1
辂	lu	93
较	jiao	15971
较为	jiao wei	4824
较之	jiao zhi	85
较低	jiao di	2409
较佳	jiao jia	257
较劲	jiao jin	326
较大	jiao da	3715
较宽	jiao kuan	209
较小	jiao xiao	2653
较少	jiao shao	1858
较差	jiao cha	539
较弱	jiao ruo	395
较强	jiao qiang	444
较慢	jiao man	291
较早	jiao zao	1171
较深	jiao shen	210
较真儿	jiao zhen er	64
较短	jiao duan	642
较轻	jiao qing	328
较远	jiao yuan	523
较重	jiao zhong	236
较量	jiao liang	470
较高	jiao gao	3242
辄	zhe	172
辅	fu	4381
辅仁	fu ren	621
辅佐	fu zuo	625
辅修	fu xiu	187
辅助	fu zhu	4180
辅助功能	fu zhu gong neng	65
辅助工具	fu zhu gong ju	58
辅助平面	fu zhu ping mian	60
辅国	fu guo	582
辅国公	fu guo gong	261
辅导	fu dao	1623
辅导员	fu dao yuan	1221
辅导班	fu dao ban	296
辅导站	fu dao zhan	5
辅币	fu bi	105
辅政	fu zheng	295
辅料	fu liao	76
辅酶	fu mei	133
辅音	fu yin	959
辅食	fu shi	542
辆	liang	6486
辆车	liang che	1562
辇	nian	210
辈	bei	1343
辈出	bei chu	76
辈分	bei fen	514
辈子	bei zi	7274
辈数儿	bei shu er	14
辉	hui	8977
辉光	hui guang	46
辉夜	hui ye	321
辉映	hui ying	44
辉格	hui ge	211
辉煌	hui huang	511
辉瑞	hui rui	435
辉石	hui shi	125
辊	gun	314
辋	wang	27
辌	liang	12
辍	chuo	192
辍学	chuo xue	580
辍笔	chuo bi	7
辎	zi	38
辎重	zi zhong	243
辏	cou	16
辐	fu	362
辐射	fu she	2357
辐射源	fu she yuan	39
辐射能	fu she neng	19
辐条	fu tiao	14
辐鳍	fu qi	7106
辐鳍鱼	fu qi yu	25
辐鳍鱼纲	fu qi yu gang	3606
辑	ji	2590
辑录	ji lu	117
辑要	ji yao	26
辒	wen	28
输	shu	15143
输入	shu ru	10549
输入法	shu ru fa	1508
输入输出	shu ru shu chu	56
输出	shu chu	3725
输卵管	shu luan guan	47
输家	shu jia	94
输尿管	shu niao guan	74
输掉	shu diao	501
输氧	shu yang	5
输油管	shu you guan	60
输液	shu ye	1073
输球	shu qiu	413
输电	shu dian	235
输精管	shu jing guan	16
输给	shu gei	2301
输血	shu xue	216
输赢	shu ying	748
输送	shu song	1044
输钱	shu qian	277
辔	pei	38
辔头	pei tou	5
辕	yuan	108
辕马	yuan ma	4
辖	xia	2499
辖下	xia xia	1251
辖制	xia zhi	7
辖区	xia qu	2812
辖境	xia jing	671
辗	nian	8
辗	zhan	169
辗转	zhan zhuan	838
辗转反侧	zhan zhuan fan ce	335
辘	lu	114
辘轳	lu lu	26
辘辘	lu lu	7
辙	zhe	120
辙器	zhe qi	223
辚	lin	2
辚辚	lin lin	1
辛	xin	9737
辛丑	xin chou	220
辛丑科	xin chou ke	578
辛亥	xin hai	216
辛亥革命	xin hai ge ming	731
辛劳	xin lao	218
辛勤	xin qin	313
辛博	xin bo	10
辛卯	xin mao	403
辛基	xin ji	39
辛巳	xin si	111
辛巳科	xin si ke	241
辛巴	xin ba	384
辛庄	xin zhuang	50
辛弃疾	xin qi ji	92
辛德勒	xin de le	69
辛普森	xin pu sen	507
辛未	xin wei	132
辛未科	xin wei ke	699
辛格	xin ge	1067
辛烷	xin wan	261
辛苦	xin ku	44158
辛苦费	xin ku fei	31
辛辣	xin la	398
辛酉	xin you	211
辛酉科	xin you ke	432
辛酸	xin suan	1122
辛顿	xin dun	265
辜	gu	470
辜负	gu fu	2702
辞	ci	3191
辞世	ci shi	301
辞书	ci shu	392
辞令	ci ling	26
辞任	ci ren	484
辞典	ci dian	821
辞别	ci bie	42
辞去	ci qu	2407
辞呈	ci cheng	182
辞官	ci guan	482
辞岁	ci sui	4
辞旧迎新	ci jiu ying xin	101
辞章	ci zhang	4
辞职	ci zhi	9015
辞藻	ci zao	45
辞行	ci xing	25
辞让	ci rang	49
辞谢	ci xie	34
辞赋	ci fu	48
辞退	ci tui	411
辟	bi	347
辟	pi	874
辟为	pi wei	251
辟谣	pi yao	699
辟邪	bi xie	582
辣	la	22045
辣么	la me	7593
辣味	la wei	296
辣妹	la mei	315
辣子	la zi	463
辣子鸡	la zi ji	474
辣手	la shou	128
辣条	la tiao	2944
辣椒	la jiao	6140
辣椒油	la jiao you	234
辣椒酱	la jiao jiang	365
辣汤	la tang	793
辣白菜	la bai cai	204
辣酱	la jiang	441
辣鸡	la ji	3495
辨	bian	937
辨别	bian bie	503
辨务	bian wu	2
辨务署	bian wu shu	259
辨析	bian xi	42
辨正	bian zheng	14
辨认	bian ren	594
辨证	bian zheng	38
辨识	bian shi	1043
辩	bian	1629
辩士	bian shi	15
辩手	bian shou	56
辩才	bian cai	86
辩护	bian hu	1241
辩护人	bian hu ren	192
辩护士	bian hu shi	33
辩护权	bian hu quan	12
辩方	bian fang	525
辩白	bian bai	42
辩称	bian cheng	224
辩解	bian jie	571
辩论	bian lun	2631
辩证	bian zheng	238
辩证唯物主义	bian zheng wei wu zhu yi	42
辩证法	bian zheng fa	200
辩诉	bian su	6
辩词	bian ci	20
辩诬	bian wu	4
辩难	bian nan	7
辩驳	bian bo	193
辫	bian	852
辫子	bian zi	1322
辰	chen	3395
辰光	chen guang	28
辰时	chen shi	46
辰科	chen ke	2803
辱	ru	664
辱命	ru ming	10
辱没	ru mo	16
辱骂	ru ma	756
边	bian	31284
边关	bian guan	58
边务	bian wu	64
边区	bian qu	1200
边卡	bian qia	2
边地	bian di	86
边城	bian cheng	91
边塞	bian sai	73
边境	bian jing	4629
边境线	bian jing xian	58
边寨	bian zhai	8
边幅	bian fu	11
边度	bian du	901
边形	bian xing	683
边患	bian huan	25
边框	bian kuang	732
边检	bian jian	164
边民	bian min	97
边沿	bian yan	188
边炉	bian lu	252
边牧	bian mu	221
边界	bian jie	8114
边界条件	bian jie tiao jian	54
边界线	bian jie xian	191
边疆	bian jiang	1954
边线	bian xian	94
边缘	bian yuan	3968
边缘化	bian yuan hua	165
边角	bian jiao	165
边角料	bian jiao liao	50
边贸	bian mao	16
边远	bian yuan	86
边锋	bian feng	116
边门	bian men	28
边防	bian fang	938
边防军	bian fang jun	320
边防哨	bian fang shao	23
边防站	bian fang zhan	15
边防线	bian fang xian	2
边际	bian ji	155
边陲	bian chui	102
辽	liao	3490
辽东	liao dong	971
辽中	liao zhong	60
辽兴宗	liao xing zong	105
辽史	liao shi	244
辽国	liao guo	319
辽圣宗	liao sheng zong	175
辽大	liao da	84
辽太宗	liao tai zong	108
辽宁	liao ning	4923
辽宁省	liao ning sheng	3643
辽景宗	liao jing zong	58
辽朝	liao chao	468
辽源市	liao yuan shi	68
辽西	liao xi	249
辽远	liao yuan	11
辽道宗	liao dao zong	142
辽阔	liao kuo	275
辽阳	liao yang	588
辽阳市	liao yang shi	102
达	da	64518
达仁	da ren	81
达佩	da pei	10
达佩斯	da pei si	1
达到	da dao	15598
达卢	da lu	25
达县	da xian	414
达姆	da mu	590
达官贵人	da guan gui ren	37
达尔	da er	3955
达尼	da ni	569
达山	da shan	96
达州市	da zhou shi	93
达德	da de	570
达恩	da en	73
达悟	da wu	255
达成	da cheng	6795
达摩	da mo	471
达文波特	da wen bo te	93
达斡尔族	da wo er zu	128
达标	da biao	335
达洛	da luo	74
达濠	da hao	57
达理	da li	77
达芬奇	da fen qi	144
达菲	da fei	218
达观	da guan	72
达诺	da nuo	109
达赖	da lai	668
达霍	da huo	10
达霍斯	da huo si	3
达马	da ma	254
达鲁花赤	da lu hua chi	84
达黎	da li	1
达黎加	da li jia	644
辿	chan	4
迁	qian	5353
迁任	qian ren	350
迁入	qian ru	1089
迁出	qian chu	356
迁台	qian tai	235
迁回	qian hui	418
迁址	qian zhi	254
迁就	qian jiu	578
迁居	qian ju	872
迁延	qian yan	17
迁建	qian jian	189
迁往	qian wang	1482
迁徙	qian xi	1077
迁怒	qian nu	91
迁离	qian li	99
迁移	qian yi	2721
迁至	qian zhi	2579
迁葬	qian zang	155
迁西	qian xi	55
迁都	qian du	400
迂	yu	46
迂回	yu hui	324
迂夫子	yu fu zi	4
迂曲	yu qu	1
迂缓	yu huan	2
迂腐	yu fu	60
迂论	yu lun	7
迂阔	yu kuo	2
迄	qi	320
迄今	qi jin	937
迄今为止	qi jin wei zhi	664
迅	xun	790
迅即	xun ji	72
迅哥	xun ge	285
迅捷	xun jie	31
迅猛	xun meng	177
迅疾	xun ji	6
迅跑	xun pao	16
迅速	xun su	6574
迅雷	xun lei	464
迅雷不及掩耳	xun lei bu ji yan er	67
过	guo	417606
过不去	guo bu qu	2329
过世	guo shi	1798
过于	guo yu	3480
过人	guo ren	76
过从	guo cong	57
过关	guo guan	1213
过关斩将	guo guan zhan jiang	64
过冬	guo dong	1897
过冷	guo leng	30
过几	guo ji	1828
过几个	guo ji ge	381
过几个月	guo ji ge yue	360
过几天	guo ji tian	9216
过几次	guo ji ci	1185
过分	guo fen	10025
过剩	guo sheng	403
过劲儿	guo jin er	56
过劳死	guo lao si	24
过午	guo wu	120
过半	guo ban	641
过厅	guo ting	20
过去	guo qu	56701
过后	guo hou	5028
过场	guo chang	449
过堂	guo tang	32
过堂风	guo tang feng	1
过境	guo jing	803
过多	guo duo	2338
过夜	guo ye	1447
过大	guo da	1540
过失	guo shi	585
过头	guo tou	2523
过奖	guo jiang	3905
过客	guo ke	739
过家家	guo jia jia	159
过山车	guo shan che	906
过年	guo nian	33199
过度	guo du	4290
过当	guo dang	58
过录	guo lu	1
过往	guo wang	2124
过得去	guo de qu	671
过得硬	guo de ying	6
过快	guo kuai	78
过惯	guo guan	24
过意不去	guo yi bu qu	242
过慢	guo man	60
过户	guo hu	155
过手	guo shou	248
过敏	guo min	7493
过敏反应	guo min fan ying	153
过日子	guo ri zi	1883
过时	guo shi	1283
过望	guo wang	4
过期	guo qi	2721
过来	guo lai	60231
过来人	guo lai ren	1442
过桥米线	guo qiao mi xian	216
过段	guo duan	2465
过气	guo qi	1994
过气网	guo qi wang	20
过气网红	guo qi wang hong	331
过氧化氢	guo yang hua qing	115
过氧化物	guo yang hua wu	68
过河拆桥	guo he chai qiao	94
过活	guo huo	217
过渡	guo du	2302
过溪	guo xi	125
过滤	guo lv	1435
过滤嘴儿	guo lv zui er	21
过滤器	guo lv qi	148
过激	guo ji	391
过火	guo huo	307
过热	guo re	229
过犹不及	guo you bu ji	63
过猛	guo meng	225
过甚	guo shen	11
过甚其词	guo shen qi ci	7
过电	guo dian	47
过瘾	guo yin	2076
过目	guo mu	122
过目不忘	guo mu bu wang	143
过目成诵	guo mu cheng song	13
过眼	guo yan	154
过眼云烟	guo yan yun yan	101
过眼烟云	guo yan yan yun	10
过硬	guo ying	197
过磅	guo bang	16
过礼	guo li	32
过秤	guo cheng	17
过程	guo cheng	22061
过程控制	guo cheng kong zhi	53
过筛	guo shai	35
过细	guo xi	19
过继	guo ji	282
过肩	guo jian	207
过膝	guo xi	236
过节	guo jie	5387
过虑	guo lv	16
过街天桥	guo jie tian qiao	23
过街楼	guo jie lou	14
过街老鼠	guo jie lao shu	71
过誉	guo yu	102
过话	guo hua	322
过谦	guo qian	8
过账	guo zhang	7
过路	guo lu	331
过路人	guo lu ren	53
过载	guo zai	81
过速	guo su	57
过道	guo dao	307
过重	guo zhong	324
过量	guo liang	839
过错	guo cuo	491
过门	guo men	287
过门儿	guo men er	5
过问	guo wen	84
迈	mai	8112
迈克	mai ke	944
迈克尔	mai ke er	2117
迈入	mai ru	223
迈出	mai chu	445
迈向	mai xiang	465
迈尔	mai er	646
迈尔斯	mai er si	481
迈开	mai kai	547
迈步	mai bu	123
迈耶	mai ye	200
迈进	mai jin	350
迈阿	mai a	19
迈阿密	mai a mi	1734
迎	ying	3315
迎亲	ying qin	50
迎候	ying hou	15
迎击	ying ji	281
迎刃而解	ying ren er jie	15
迎合	ying he	688
迎头	ying tou	37
迎头痛击	ying tou tong ji	21
迎头赶上	ying tou gan shang	17
迎娶	ying qu	682
迎宾路	ying bin lu	51
迎宾馆	ying bin guan	76
迎战	ying zhan	670
迎接	ying jie	3689
迎新	ying xin	782
迎春	ying chun	254
迎春花	ying chun hua	120
迎来	ying lai	1534
迎来送往	ying lai song wang	10
迎泽	ying ze	69
迎迓	ying ya	7
迎送	ying song	26
迎面	ying mian	314
迎风	ying feng	226
运	yun	9757
运价	yun jia	49
运作	yun zuo	4893
运使	yun shi	84
运力	yun li	233
运动	yun dong	46197
运动会	yun dong hui	36520
运动健将	yun dong jian jiang	111
运动员	yun dong yuan	40465
运动场	yun dong chang	665
运动战	yun dong zhan	32
运动控制	yun dong kong zhi	56
运动服	yun dong fu	252
运动衣	yun dong yi	46
运动衫	yun dong shan	27
运动袜	yun dong wa	2
运动量	yun dong liang	624
运动鞋	yun dong xie	830
运势	yun shi	371
运单	yun dan	19
运城	yun cheng	393
运城市	yun cheng shi	186
运往	yun wang	482
运抵	yun di	298
运数	yun shu	5
运气	yun qi	10140
运河	yun he	2537
运球	yun qiu	145
运用	yun yong	4417
运笔	yun bi	37
运筹	yun chou	156
运筹帷幄	yun chou wei wo	40
运算	yun suan	1221
运算符	yun suan fu	126
运能	yun neng	63
运营	yun ying	10970
运营商	yun ying shang	750
运行	yun xing	11847
运行时间	yun xing shi jian	314
运行系统	yun xing xi tong	94
运费	yun fei	1260
运转	yun zhuan	5530
运载	yun zai	577
运载火箭	yun zai huo jian	746
运输	yun shu	11166
运输机	yun shu ji	623
运输线	yun shu xian	42
运输舰	yun shu jian	201
运输队	yun shu dui	52
运送	yun song	2113
运道	yun dao	112
运量	yun liang	358
运销	yun xiao	109
近	jin	37589
近世	jin shi	146
近乎	jin hu	658
近亲	jin qin	611
近亲繁殖	jin qin fan zhi	37
近代	jin dai	3021
近似	jin si	1396
近体诗	jin ti shi	11
近便	jin bian	8
近况	jin kuang	283
近前	jin qian	53
近卫	jin wei	1004
近古	jin gu	4
近因	jin yin	19
近在咫尺	jin zai zhi chi	116
近地	jin di	67413
近墨者黑	jin mo zhe hei	88
近处	jin chu	107
近平	jin ping	8
近年	jin nian	2637
近年来	jin nian lai	1384
近战	jin zhan	281
近旁	jin pang	9
近日	jin ri	605
近景	jin jing	98
近期	jin qi	2738
近朱者赤	jin zhu zhe chi	108
近来	jin lai	1005
近水楼台	jin shui lou tai	48
近水楼台先得月	jin shui lou tai xian de yue	75
近江	jin jiang	292
近海	jin hai	783
近照	jin zhao	335
近畿	jin ji	898
近藤	jin teng	554
近视	jin shi	2615
近视眼	jin shi yan	14
近路	jin lu	53
近道	jin dao	19
近邻	jin lin	101
近郊	jin jiao	672
近铁	jin tie	1384
迓	ya	13
返	fan	4702
返乡	fan xiang	514
返修	fan xiu	38
返利	fan li	181
返厂	fan chang	240
返台	fan tai	456
返回	fan hui	9514
返回键	fan hui jian	68
返国	fan guo	397
返场	fan chang	1170
返城	fan cheng	11
返工	fan gong	147
返抵	fan di	219
返校	fan xiao	862
返潮	fan chao	19
返照	fan zhao	4
返璞归真	fan pu gui zhen	99
返祖	fan zu	54
返程	fan cheng	568
返老还童	fan lao huan tong	268
返聘	fan pin	30
返航	fan hang	411
返迁	fan qian	2
返还	fan huan	208
返销	fan xiao	2
返销粮	fan xiao liang	11
返青	fan qing	14
迕	wu	6
还	hai	994155
还	huan	17373
还乡	hai xiang	7
还乡	huan xiang	61
还乡团	hai xiang tuan	3
还乡团	huan xiang tuan	29
还价	huan jia	145
还俗	huan su	237
还债	huan zhai	340
还击	huan ji	396
还原	huan yuan	2053
还原剂	huan yuan ji	119
还原酶	huan yuan mei	126
还口	huan kou	23
还嘴	huan zui	24
还情	huan qing	10
还愿	huan yuan	464
还手	huan shou	392
还报	huan bao	58
还政	hai zheng	4
还政	huan zheng	32
还是	hai shi	363642
还有	hai you	183796
还本	huan ben	58
还田	hai tian	5
还田	huan tian	43
还礼	huan li	50
还账	huan zhang	14
还贷	hai dai	8
还贷	huan dai	67
还阳	huan yang	19
还魂	huan hun	65
这	zhe	753836
这	zhei	37692
这一阵	zhe yi zhen	186
这个	zhe ge	367583
这么	zhe me	332668
这么些	zhe me xie	231
这么样	zhe me yang	101
这么点儿	zhe me dian er	50
这么着	zhe me zhe	66
这些	zhe xie	70164
这件	zhe jian	5752
这件事	zhe jian shi	4863
这会儿	zhe hui er	1536
